entityId	entitySourceCode	entity	entityType	property	valueId	valueSourceCode	value	valueType	group	source
1576768507039246875	33020101902	侧脑室-膀胱分流术	操作	限包含项目	1718800896110105181		分流管调整	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507467383606	33050201300	咽鼓管再造术	操作	限包含项目	1718800896110104600		取材术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507467383606	33050201300	咽鼓管再造术	操作	限包含项目	1621238752706320673		移植术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507039161167	33020101903	侧脑室-腹腔分流术	操作	限包含项目	1718800896110105181		分流管调整	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677493085358351	33070301200	胸壁肿瘤切除术	操作	限包含项目	1576768507463263858		胸壁缺损修复术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492925176617	45000001300	小儿斜颈推拿治疗	操作	限包含项目	1718800896110106362		手法调整关节	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492925176617	45000001300	小儿斜颈推拿治疗	操作	限包含项目	1718800896110106348		手法理筋治疗	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492584711711	31140001700	白癜风皮肤移植术	操作	限适应证	1638862665072983568		白癜风	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507395358608	33060601300	犁骨瓣修复术	操作	限包含项目	1718800896110109088		犁骨瓣成形	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507395358608	33060601300	犁骨瓣修复术	操作	限包含项目	1718800896110107181		硬腭前部裂隙关闭	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677493035432007	33060101400	鼻中隔矫正术	操作	限包含项目	1718800896110109520		降肌附着过低矫正	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492788673216	31080001101	免疫三氧血回输治疗	操作	限包含项目	1567677492599120256		采血	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492788673216	31080001101	免疫三氧血回输治疗	操作	限包含项目	1612349675690224864		输氧	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492788673216	31080001101	免疫三氧血回输治疗	操作	限包含项目	1718800896110109106		紫外线照射及回输	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110108416	31020700100	苄胺唑啉阻滞试验	操作	限包含项目	1718800896110104309		床旁脉搏监测	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110108416	31020700100	苄胺唑啉阻滞试验	操作	限包含项目	1718800896110104336		床旁血压检测	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110108416	31020700100	苄胺唑啉阻滞试验	操作	限包含项目	1718800896110101523		血压监测	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507148426445	33150105200	脊柱椎间融合器植入植骨融合术	操作	限包含项目	1567677492394264865		椎板切除减压术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507148426445	33150105200	脊柱椎间融合器植入植骨融合术	操作	限包含项目	1638862669364909889		骨折切开复位术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507148426445	33150105200	脊柱椎间融合器植入植骨融合术	操作	限包含项目	1718800896110104959		脊髓神经根松解术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507148426445	33150105200	脊柱椎间融合器植入植骨融合术	操作	限包含项目	1567677492394455414		脊髓探查术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862617943549622	31040301401	声带注射术	操作	限包含耗材	1576768507510811856		注射器	医疗器械	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862617943549622	31040301401	声带注射术	操作	限包含药品	1638862638171937777		麻醉药物	药品	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862617943549622	31040301401	声带注射术	操作	限包含项目	1638862643539657034		麻醉	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862651875873077	31040301400	咽封闭	操作	限包含耗材	1576768507510811856		注射器	医疗器械	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862651875873077	31040301400	咽封闭	操作	限包含药品	1638862638171937777		麻醉药物	药品	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862651875873077	31040301400	咽封闭	操作	限包含项目	1638862643539657034		麻醉	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106955	31020600800	钾负荷试验	操作	限包含项目	1718800896110103078		尿中钾测定	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106955	31020600800	钾负荷试验	操作	限包含项目	1718800896110103063		尿中钠测定	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106955	31020600800	钾负荷试验	操作	限包含项目	1718800896110102169		血清钾测定	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106955	31020600800	钾负荷试验	操作	限包含项目	1718800896110102157		血清钠测定	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1594101137125067664	12060000500	拆线(大)	操作	限包含项目	1638862631515958489		换药	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507387504744	33150502100	胫骨干骨折切开复位内固定术	操作	限包含项目	1718800896110105601		腓骨骨折切复内固定术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110104108	31040300100	喉声图	操作	限包含项目	1718800896110100582		声门图	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1594101137146016186	31060600103	甲状腺肿瘤射频消融术	操作	限包含项目	1718800896110103644		局部注药	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1594101137146016186	31060600103	甲状腺肿瘤射频消融术	操作	限适应证	1567677480082817132		甲状腺肿瘤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937504360	31060600101	胸部肿瘤激光治疗	操作	限包含项目	1718800896110103644		局部注药	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937504360	31060600101	胸部肿瘤激光治疗	操作	限适应证	1621238752806452766		肺狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937504360	31060600101	胸部肿瘤激光治疗	操作	限适应证	1567677479227728783		气管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937504360	31060600101	胸部肿瘤激光治疗	操作	限适应证	1567677479234337835		食管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937504360	31060600101	胸部肿瘤激光治疗	操作	限适应证	1567677479232407036		支气管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937504360	31060600101	胸部肿瘤激光治疗	操作	限适应证	1567677478216234557		胸部肿瘤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1734520859742100319	31020200200	兴奋泌乳素(PRL)抑制试验	操作	限包含项目	1734520859742125678		取静脉血	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937047424	31060600102	胸部肿瘤电凝治疗	操作	限包含项目	1718800896110103644		局部注药	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937047424	31060600102	胸部肿瘤电凝治疗	操作	限适应证	1621238752806452766		肺狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937047424	31060600102	胸部肿瘤电凝治疗	操作	限适应证	1567677479227728783		气管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937047424	31060600102	胸部肿瘤电凝治疗	操作	限适应证	1567677479234337835		食管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937047424	31060600102	胸部肿瘤电凝治疗	操作	限适应证	1567677479232407036		支气管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492937047424	31060600102	胸部肿瘤电凝治疗	操作	限适应证	1567677478216234557		胸部肿瘤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492938871416	31060600100	胸部肿瘤射频治疗	操作	限包含项目	1718800896110103644		局部注药	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492938871416	31060600100	胸部肿瘤射频治疗	操作	限适应证	1621238752806452766		肺狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492938871416	31060600100	胸部肿瘤射频治疗	操作	限适应证	1567677479227728783		气管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492938871416	31060600100	胸部肿瘤射频治疗	操作	限适应证	1567677479234337835		食管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492938871416	31060600100	胸部肿瘤射频治疗	操作	限适应证	1567677479232407036		支气管狭窄	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492938871416	31060600100	胸部肿瘤射频治疗	操作	限适应证	1567677478216234557		胸部肿瘤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507390212472	33110301001	可控性结肠膀胱术	操作	限包含项目	1567677492379748814		阑尾切除术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507390667801	33110301000	可控性回肠膀胱术	操作	限包含项目	1567677492379748814		阑尾切除术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862589327814039	33151900300	拇指再造术II型	操作	限包含耗材	1718800896110100680		拇甲瓣	医疗器械	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862589327814039	33151900300	拇指再造术II型	操作	限包含耗材	1718800896110104706		再造拇指	医疗器械	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110101318	33100090100	内镜黏膜下剥离技术加收(食管、胃、肠、肛门手术)	操作	限包含项目	1718800896110104655		内镜诊疗费	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110107618	22060000100	普通心脏M型超声检查	操作	限包含项目	1718800896110104007		常规基本波群	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110102801	31110000300	夜间阴茎胀大试验	操作	限包含项目	1734520859742109019		夜间阴茎胀大试验(硬度计法)	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677493015175523	47000001100	中药直肠滴入治疗	操作	限包含项目	1718800896110101207		药物调配	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1642645685246652912	31070200700	永久起搏器安置术	操作	限包含项目	1734520859742109246		起搏器功能分析和随访	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507473814844	33060403500	龈瘤切除术	操作	限包含项目	1734520859742130628		牙龈修整术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507484152053	33080100700	主动脉瓣上狭窄矫治术	操作	限包含项目	1734520859742104313		补片扩大成形	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507484152053	33080100700	主动脉瓣上狭窄矫治术	操作	限包含项目	1734520859742115544		狭窄切除	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507429813221	33160300300	烧伤血管破裂出血血管缝合术	操作	限包含项目	1718800896110110259		烧伤血管破裂血管修补缝合术(躯干)	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507429813221	33160300300	烧伤血管破裂出血血管缝合术	操作	限包含项目	1718800896110110254		烧伤血管破裂血管修补缝合术(上下肢血管)	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507429813221	33160300300	烧伤血管破裂出血血管缝合术	操作	限包含项目	1718800896110110257		烧伤血管破裂血管修补缝合术(头颈)	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492833530775	24030001200	全身X线照射	操作	限适应证	1567677492669218088		骨髓移植	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507391135655	33060800300	口腔颌面软组织清创术(小)	操作	限适应证	1710843210776100283		局限于一个解剖区的表浅损伤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507468346478	33040901900	眼眶壁骨折整复固定术	操作	限包含项目	1734520859742131352		钛板固定	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507468346478	33040901900	眼眶壁骨折整复固定术	操作	限包含项目	1734520859742132011		外侧开眶钛钉	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507468346478	33040901900	眼眶壁骨折整复固定术	操作	限适应证	1721723687273101602		眼眶壁骨折	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507109600546	33060402200	根端囊肿摘除术	操作	限适应证	1638862625344586130		根端囊肿	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507419672684	33060801601	颧骨陈旧性骨折植骨矫治术(双侧)	操作	限包含项目	1718800896110100378		自体植骨	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507055677580	33050101800	耳廓再造术	操作	限包含项目	1718800896110109991		皮肤扩张术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507419080500	33060801600	颧骨陈旧性骨折植骨矫治术(单侧)	操作	限包含项目	1718800896110100378		自体植骨	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110107237	31010000405	脑电视频监测(小于24小时)	操作	限包含项目	1718800896110105291		脑电图及录像监测	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
