entityId	entitySourceCode	entity	entityType	property	valueId	valueSourceCode	value	valueType	group	source
1576768507552350473	985	巴瑞替尼片	药品	限适应证	1638862609799873897		幼年特发性关节炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1576768507552350473	985	巴瑞替尼片	药品	限适应证	1612349673519636445		多关节型幼年特发性关节炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1576768507552350473	985	巴瑞替尼片	药品	限适应证	1734520859742125340		活动性幼年特发性关节炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1576768507552350473	985	巴瑞替尼片	药品	限适应证	1567677479248461036		银屑病关节炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1576768507552350473	985	巴瑞替尼片	药品	限适应证	1619699543183751810		附着点炎相关关节炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678104950	273	瑞维鲁胺片	药品	限适应证	1734520859742109459		转移性激素敏感性前列腺癌(mHSPC)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678104950	273	瑞维鲁胺片	药品	限适应证	1638862615340933120		前列腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100030	1117	氨己烯酸口服溶液用散	药品	限适应证	1638862628326800231		婴儿痉挛症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479639610618	140	安络化纤丸	药品	限适应证	1638862618832839956		乙肝	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479639610618	140	安络化纤丸	药品	限适应证	1567677480327367618		肝硬化	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100007	140	多拉米替片	药品	限适应证	1638862657210506991		艾滋病病毒感染	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100008	153	斯泰度塔单抗注射液	药品	限适应证	1765766607854100447		成人破伤风紧急预防	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1612349675711156472		疫病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1567677479257257540		发热	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1567677479478618346		咳嗽	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1585622404065188154		胸闷	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1663139462877100818		四末不温	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1567676798581112768		气短乏力	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1569494331805445887		大便溏薄	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1567677478352851024		舌淡	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1604657051241387270		苔少	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1676287157005100016		白苔	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100013	17	温阳解毒颗粒	药品	限适应证	1604657051057442643		脉沉细	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101244	★(412)	曲克芦丁注射剂	药品	限适应证	1638862661890533579		缺血性脑梗死	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1734520859742121740	17	依柯胰岛素注射液	药品	限适应证	1567677478824015834		2型糖尿病	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100352	17	艾普拉唑口服常释剂型	药品	限适应证	1567677479244174304		十二指肠溃疡	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100352	17	艾普拉唑口服常释剂型	药品	限适应证	1567677486244004341		反流性食管炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479540020513	70	甘草酸单铵半胱氨酸氯化钠注射液	药品	限适应证			AST大于120U/L	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479540020513	70	甘草酸单铵半胱氨酸氯化钠注射液	药品	限适应证			ALT大于120U/L	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479480421213	70	门冬氨酸钾镁木糖醇注射液	药品	限适应证	1567676798680471553		洋地黄中毒引起的心律失常	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479480421213	70	门冬氨酸钾镁木糖醇注射液	药品	限适应证	1638862631471658920		洋地黄中毒	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479531208774	1183	归芪活血胶囊	药品	限适应证	1595386466515527711		神经根型颈椎病	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100778	286	重组人促红素-β(CHO细胞)注射剂	药品	限适应证	1638862634395676367		肾性贫血	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100778	286	重组人促红素-β(CHO细胞)注射剂	药品	限适应证	1595386466463742550		非骨髓恶性肿瘤化疗引起的贫血	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101252	972	兔抗人胸腺细胞免疫球蛋白注射剂	药品	限适应证	1765766607854100684		造血干细胞移植术后	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101252	972	兔抗人胸腺细胞免疫球蛋白注射剂	药品	限适应证	1765766607854100568		移植物抗宿主病(GvHD)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101252	972	兔抗人胸腺细胞免疫球蛋白注射剂	药品	限适应证	1765766607854100549		激素耐受	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101252	972	兔抗人胸腺细胞免疫球蛋白注射剂	药品	限适应证	1567677476912310117		再生障碍性贫血	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1611149388441680662	286	乌司奴单抗注射液(静脉输注)	药品	限适应证	1710412402182100038		活动性克罗恩病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479380370040	1237	依达拉奉注射液	药品	限适应证	1710412402182100618		肌萎缩侧索硬化(ALS)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479467483261	510	芪芎通络胶囊	药品	限适应证	1612349673593838182		中风病中经络恢复期	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479467483261	510	芪芎通络胶囊	药品	限适应证	1710412402182100349		轻中度脑梗塞恢复期	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479400681513	309	醒脑静注射液	药品	限适应证	1567676798633623005		中风昏迷	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479400681513	309	醒脑静注射液	药品	限适应证	1595386466587426537		脑外伤昏迷	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479400681513	309	醒脑静注射液	药品	限适应证	1567677476798467808		酒精中毒昏迷	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347107923	362	盐酸替洛利生片	药品	限适应证	1567677480229288807		发作性睡病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492288616400	309	依库珠单抗注射液	药品	限适应证			抗乙酰胆碱受体(AChR)抗体阳性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492288616400	309	依库珠单抗注射液	药品	限适应证	1710412402182100775		阵发性睡眠性血红蛋白尿症(PNH)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492288616400	309	依库珠单抗注射液	药品	限适应证	1710412402182100300		非典型溶血性尿毒症综合征(aHUS)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492288616400	309	依库珠单抗注射液	药品	限适应证	1710412402182100277		难治性全身型重症肌无力(gMG)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242108433	299	盐酸奥扎莫德胶囊	药品	限适应证	1594101136907105668		复发型多发性硬化	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1734520859742112296	299	复方氨基酸复方氨基酸(20AA)注射剂	药品	限适应证	1567677480327367618		肝硬化	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1734520859742112296	299	复方氨基酸复方氨基酸(20AA)注射剂	药品	限适应证	1576768507539422814		重症肝炎	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1734520859742112296	299	复方氨基酸复方氨基酸(20AA)注射剂	药品	限适应证	1638862592343604089		肝昏迷	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678120602	166	洛拉替尼片	药品	限适应证			间变性淋巴瘤激酶(ALK)阳性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678120602	166	洛拉替尼片	药品	限适应证	1567677477490454412		非小细胞肺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100001	118	注射用磷酸左奥硝唑酯二钠	药品	限适应证	1638862628713746480		肠道阿米巴病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100001	118	注射用磷酸左奥硝唑酯二钠	药品	限适应证	1710412402182100432		肝脏阿米巴病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100001	118	注射用磷酸左奥硝唑酯二钠	药品	限适应证	1694059615233100154		奥硝唑敏感厌氧菌引起的手术后感染	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100001	118	注射用磷酸左奥硝唑酯二钠	药品	限适应证	1710412402182100436		预防外科手术导致的敏感厌氧菌感染	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101194	691	拉氧头孢注射剂	药品	限联合使用诊疗项目	1638862604808968068		药敏试验	观测操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101194	691	拉氧头孢注射剂	药品	限适应证	1638862664240552020		重症感染	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678118937	48	注射用罗普司亭	药品	限适应证	1710412402182101175		慢性原发免疫性血小板减少症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099324179797244	48	儿茶上清丸	药品	限适应证	1612349672296853734		轻型复发性阿弗他溃疡	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099324179797244	48	儿茶上清丸	药品	限适应证	1638862599960775658		溃疡疼痛	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099324179797244	48	儿茶上清丸	药品	限适应证	1567677479256837416		口渴	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099324179797244	48	儿茶上清丸	药品	限适应证	1567677479483836657		口臭	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099324179797244	48	儿茶上清丸	药品	限适应证	1604657051010274746		口粘	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347110942	291	替瑞奇珠单抗注射液	药品	限适应证	1638862637170706031		斑块状银屑病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100864	505	重组人碱性成纤维细胞生长因子外用冻干制剂	药品	限适应证	1638862600405908901		II度烧伤	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100468	701	头孢匹罗注射剂	药品	限联合使用诊疗项目	1638862604808968068		药敏试验	观测操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100468	701	头孢匹罗注射剂	药品	限适应证	1638862664240552020		重症感染	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101139	★(988)	西罗莫司口服液体剂	药品	限联合使用诊疗项目	1567677492824338840		器官移植	操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101139	★(988)	西罗莫司口服液体剂	药品	限适应证	1734520859742129969		器官移植后抗排异反应	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1765766607854100547		激素受体(HR)阳性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1765766607854100281		人表皮生长因子受体2(HER2)阴性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1595386466554260300		早期乳腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1587707446313432316		辅助治疗	操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1651196808423676558		局部晚期乳腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1595386466562038578		转移性乳腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1689245828242105527	171	琥珀酸瑞波西利片	药品	限适应证	1587707446339538463		内分泌治疗	操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1747753917566104245	★(191)	烟酰胺注射剂	药品	限适应证	1638862618171501284		烟酸缺乏症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100894	★(854)	氟达拉滨注射剂	药品	限适应证	1638862659515737933		B细胞性慢性淋巴细胞白血病	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100894	★(854)	氟达拉滨注射剂	药品	限适应证	1638862606774540579		CLL	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1734520859742111754	327	苯磺酸美洛加巴林片	药品	限适应证	1604802234715437440		糖尿病性周围神经病理性疼痛	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1737698458931785943	35	替尔泊肽注射液	药品	限适应证	1604802234710408633		成人2型糖尿病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1737698458931785943	35	替尔泊肽注射液	药品	限适应证	1765766607854100456		接受二甲双胍治疗血糖仍控制不佳	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1737698458931785943	35	替尔泊肽注射液	药品	限适应证	1765766607854100459		接受磺脲类药物治疗血糖仍控制不佳	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1567677480340522745		骨质疏松	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1567677479254466873		慢性肾功能衰竭	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1638862672993919069		甲状旁腺功能低下	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1638862587703987253		特发性甲状旁腺功能低下	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1638862656968738414		假性甲状旁腺功能低下	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1567677479199348144		维生素D依赖性佝偻病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347111716	184	骨化三醇口服溶液	药品	限适应证	1567676798476831250		低血磷性维生素D抵抗型佝偻病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101224	878	斑蝥酸钠维生素B6注射剂	药品	限适应证	1604657051427415166		晚期原发性肝癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101224	878	斑蝥酸钠维生素B6注射剂	药品	限适应证	1595386466526334635		晚期肺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100015	184	瑞派替尼片	药品	限适应证	1710412402182100878		晚期胃肠间质瘤(GIST)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1638862647938656420	9	门冬氨酸鸟氨酸颗粒	药品	限适应证	1710412402182101089		急性肝病所致的高血氨症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1638862647938656420	9	门冬氨酸鸟氨酸颗粒	药品	限适应证	1710412402182101251		慢性肝病所致的高血氨症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1638862647938656420	9	门冬氨酸鸟氨酸颗粒	药品	限适应证	1594101136800640820		肝硬化所致的高血氨症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1638862647938656420	9	门冬氨酸鸟氨酸颗粒	药品	限适应证	1594101136817365226		脂肪肝所致的高血氨症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1638862647938656420	9	门冬氨酸鸟氨酸颗粒	药品	限适应证	1594101136800768833		肝炎所致的高血氨症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1611149388438715408	9	他克莫司颗粒	药品	限适应证	1594101136801331310		肝脏移植术后	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1611149388438715408	9	他克莫司颗粒	药品	限适应证	1638862616177721188		肾脏移植术后	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1611149388438715408	9	他克莫司颗粒	药品	限适应证	1765766607854100305		其他免疫抑制药物无法控制	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1611149388438715408	9	他克莫司颗粒	药品	限适应证	1567677477012144254		移植物排斥反应	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100759	197	醋酸钙口服常释剂型	药品	限适应证	1638862676249578117		高磷血症	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100013	197	阿伐替尼片	药品	限适应证	1710412402182100605		胃肠道间质瘤(GIST)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479634170085	403	百令片	药品	限适应证	1567677479227374208		慢性支气管炎	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479634170085	403	百令片	药品	限适应证	1567677479254333274		慢性肾功能不全	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1567677478076750150		频发性紧张型头痛	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1569494331827110450		气血两虚证	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1604657051426077828		头痛反复发作	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1765766607854100384		头脑昏沉	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1569494331835671341		食少纳呆	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1569494331854346063		自汗	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1638862615015863147		气短	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1569494331831601416		神疲乏力	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1567677479486383484		面色苍白	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1569494331831123178		舌淡苔白	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100075	22	养血祛风止痛颗粒	药品	限适应证	1765766607854100607		脉沉细而弱	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678101267	22	奥美拉唑碳酸氢钠干混悬剂(I)	药品	限适应证	1638862618549642604		胃食管反流病	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678101267	22	奥美拉唑碳酸氢钠干混悬剂(I)	药品	限适应证	1567677479244174304		十二指肠溃疡	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678109303	393	注射用盐酸曲拉西利	药品	限适应证	1638862636279813459		广泛期小细胞肺癌	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100026	998	富马酸二甲酯肠溶胶囊	药品	限适应证	1710412402182100915		复发型多发性硬化(RMS)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100019	260	注射用维迪西妥单抗	药品	限适应证	1567677483689205765		胃癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100019	260	注射用维迪西妥单抗	药品	限适应证	1638862603534969263		胃食管结合部腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100019	260	注射用维迪西妥单抗	药品	限适应证	1638862604019852684		尿路上皮癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099843754371034	207	富马酸安奈克替尼胶囊	药品	限适应证	1638862590076671008		转移性非小细胞肺癌	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099843754371034	207	富马酸安奈克替尼胶囊	药品	限适应证	1638862594990868477		NSCLC	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099843754371034	207	富马酸安奈克替尼胶囊	药品	限适应证	1734520859742107144		ROS1阳性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100032	344	水合氯醛/糖浆组合包装	药品	限联合使用诊疗项目	1576806136451550467		镇静	操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1642753370457100032	344	水合氯醛/糖浆组合包装	药品	限联合使用诊疗项目	1638862604808901223		催眠	操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100056	597	炔雌醇环丙孕酮口服常释剂型	药品	限适应证	1638862600923579095		多囊卵巢综合症	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677479374651803	597	银杏内酯注射液	药品	限适应证	1585622403168730130		脑梗死恢复期	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1765766607854100014	79	盐酸拉贝洛尔氯化钠注射液	药品	限适应证	1638862643160619335		严重高血压	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099545539189240	148	阿泰特韦片/利托那韦片组合包装	药品	限适应证	1638862599130736825		新型冠状病毒感染	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1723099545539189240	148	阿泰特韦片/利托那韦片组合包装	药品	限适应证	1638862594493859896		COVID-19	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101094	793	恩曲他滨口服常释剂型	药品	限适应证	1638862657210506991		艾滋病病毒感染	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1765766607854100463		携带胚系或体细胞BRCA突变	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1604802234713823142		晚期上皮性卵巢癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1765766607854100515		晚期输卵管癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1638862597050913486		原发性腹膜癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1773653503998100807		含铂化疗达到完全缓解或部分缓解后	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1765766607854100344		同源重组修复缺陷(HRD)阳性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1765766607854100464		携带胚系或体细胞BRCA突变(gBRCAm或sBRCAm)且既往治疗(包括一种新型内分泌药物)失败	事件	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1612349673519722462		转移性去势抵抗性前列腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1773653503998100839		接受过新辅助或辅助化疗	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1773653503998100840		携带有害或疑似有害胚系BRCA突变(gBRCAm)	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1765766607854100281		人表皮生长因子受体2(HER2)阴性	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1567677492285371346	936	奥拉帕利片	药品	限适应证	1773653503998100870		早期高风险乳腺癌	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182100120	357	左西孟旦注射剂	药品	限适应证	1612349673572773066		急性失代偿性心力衰竭	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347104652	66	ω-3甘油三酯(2%)中/长链脂肪乳/氨基酸(16)/葡萄糖(36%)注射液	药品	限联合使用诊疗项目	1567677492991386731		营养风险筛查	观测操作	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1705052517347104652	66	ω-3甘油三酯(2%)中/长链脂肪乳/氨基酸(16)/葡萄糖(36%)注射液	药品	限适应证	1608729910219456885		营养风险	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1611149388438332563	357	依达拉奉右莰醇注射用浓溶液	药品	限适应证	1638862661890533579		缺血性脑梗死	临床所见	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1675770553678119763	224	达雷妥尤单抗注射液(皮下注射)	药品	限适应证	1567677479182418851		多发性骨髓瘤	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
1710412402182101257	300	复方氨基酸(6AA)注射剂	药品	限适应证	1567677480327367618		肝硬化	疾病	0	国家基本医疗保险、生育保险和工伤保险药品目录(2025年)
