valueSetId	valueSetName	entityId	sourceCode	term	valueSource
D00003	限工伤保险	1567677492370102806	33120400500	阴茎再植术	浙江省基本医疗保险医疗服务项目目录(2025)
D00003	限工伤保险	1638862658324715225	33160304300	肌腱移植术	浙江省基本医疗保险医疗服务项目目录(2025)
D00003	限工伤保险	1567677493031134661	33060102500	鼻畸形矫正术	浙江省基本医疗保险医疗服务项目目录(2025)
D00003	限工伤保险	1567677493039587315	33050101700	分期耳廓成形术	浙江省基本医疗保险医疗服务项目目录(2025)
D00003	限工伤保险	1567677493088052568	33050101600	一期耳廓成形术	浙江省基本医疗保险医疗服务项目目录(2025)
D00003	限工伤保险	1576768507055677580	33050101800	耳廓再造术	浙江省基本医疗保险医疗服务项目目录(2025)
D00003	限工伤保险	1576768507035227073	33060102600	鼻再造术	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492930050830	31120201000	新生儿换血术	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1718800896110107080	25020203900	新生儿溶血症筛查	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1734520859742104230	25070090300	新生儿疾病筛查2项检测	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1651196212235124261	31120200800	新生儿脐静脉穿刺和注射	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492696580581	12010000701	疾患新生儿护理	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492930622504	12010000700	新生儿护理	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1638862621210835836	31120200900	新生儿兰光治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1734520859742104219	25070090400	新生儿疾病筛查26项检测	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1651196475881748529	31120200600	新生儿洗胃	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1718800896110107095	31120200700	新生儿监护	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492930447325	31120200300	新生儿复苏	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1638862664452997966	31120200400	新生儿气管插管术	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1734520859742104168	31120200100	新生儿暖箱	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1718800896110107150	31120201500	新生儿行为测定	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1638862596920630587	31120201200	新生儿辐射抢救治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492930046150	31120201301	新生儿后囟门穿刺术	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492930405648	31120201300	新生儿前囟门穿刺术	浙江省基本医疗保险医疗服务项目目录(2025)
D00005	限新生儿	1567677492930050830	31120201000	新生儿换血术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1718800896110107080	25020203900	新生儿溶血症筛查	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1734520859742104230	25070090300	新生儿疾病筛查2项检测	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1638862621210835836	31120200900	新生儿兰光治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1734520859742104219	25070090400	新生儿疾病筛查26项检测	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1651196475881748529	31120200600	新生儿洗胃	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1718800896110107095	31120200700	新生儿监护	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1567677492930447325	31120200300	新生儿复苏	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1638862664452997966	31120200400	新生儿气管插管术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1734520859742104168	31120200100	新生儿暖箱	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1718800896110107150	31120201500	新生儿行为测定	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00005	限新生儿	1638862596920630587	31120201200	新生儿辐射抢救治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00007	限科室类别	1567677492367726864	33090000900	胸导管结扎术	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1567677492672136714	34020002600	关节松动训练(小关节(指关节))	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1691462440570259635	12110090200	目标体温管理	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1710843210776100785	31140004700	护架烤灯	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1638862606590528364	33010200300	气管插管术	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1638862588935786583	3314	产科手术与操作	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1734520859742124172	33010200201	神经根脱髓鞘等治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00007	限科室类别	1567677492367726864	33090000900	胸导管结扎术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00007	限科室类别	1710843210776100785	31140004700	护架烤灯	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00007	限科室类别	1638862606590528364	33010200300	气管插管术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00007	限科室类别	1638862588935786583	3314	产科手术与操作	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00007	限科室类别	1734520859742124172	33010200201	神经根脱髓鞘等治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492762764066	34010001600	空气负离子治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1691462268265691099	44000001000	铺灸	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110106953	25030690201	B型纳尿肽定量测定(BNP)(急诊)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1638862664242685940	34010001500	静电治疗(低压)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1638862614636800775	34010001501	静电治疗(高压)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1567677492740125744	34010001502	静电治疗(高电位)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110105067	31020700500	组织胺激发试验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1638862608299859766	34010001702	单纯超声波治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1567677492605046000	34010001703	超声药物透入治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1567677493027522254	47000001600	足底反射治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1567677492978187214	12010001500	医用振动排痰机排痰治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102813	31150100323	大五大六人格测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102135	31150100322	加利福尼亚人格测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107824	31150100324	Y-G人格量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107685	31150100327	TAT测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1683622456295173630	31150100326	房、树、人测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107422	31150100329	RATC投射测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102976	31150100328	罗夏测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110106912	31150100321	文句完成法测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102580	31150100320	韦氏智力测定(学前、学龄)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110100063	31150100330	儿童感觉统合失调评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101823	31150100331	情感性障碍和精神分裂症检查提纲(SADS)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110104851	31150100309	临床记忆测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101972	31150100308	成人韦氏记忆测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107694	31150100301	阳性症状评定量表(SAPS)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102324	31150100303	复合性国际诊断问卷(CIDI)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107750	31150100302	阴性症状评定量表(SANS)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110106733	31150100305	症状自评量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110105685	31150100304	现状精神病症状检查(PSE)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101942	31150100307	成人孤独症诊断量表(ADI)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110100032	31150100306	儿童孤独症诊断量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110104481	31150100319	比奈智力测定(10岁以上)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103572	31150100312	科赫(Kohs)立方体组合测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103332	31150100311	神经心理测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110108337	31150100314	艾森克个性测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107418	31150100313	明尼苏达多相个性测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102523	31150100316	十六种人格问卷	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102794	31150100315	卡特尔16项人格测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110106825	31150100318	808神经类型测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110108767	31150100317	专家系统行为观察诊断量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110102596	31150100310	韦氏智力测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1567677492621185202	34020002300	电动起立床训练	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1710843210776100607	31120102600	胎儿心率电子监测	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101281	31150100224	心理健康测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103172	31150100223	婚姻质量问卷	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110105918	31150100226	人际关系测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110108227	31150100225	自知力与治疗态度量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101316	31150100228	心理社会应激评定量表(PSAS)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107882	31150100227	一般健康问卷(CHQ-28)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110105037	31150100229	纽卡斯尔抑郁诊断量表(NDL)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1567677492850331758	31150302700	森田疗法	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103211	31150100220	社会功能评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110106023	31150100222	父母养育方式测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103619	31150100221	家庭亲密度和适应性量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110108667	31150100235	蒙哥马利抑郁评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110108719	31150100234	蒙特利尔认知评估量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101267	31150100236	心境障碍问卷	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103183	31150100231	婴儿-初中生社会适应量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103561	31150100230	科夫曼儿童智力测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110100225	31150100233	帕金森氏病综合评分量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103277	31150100232	神经功能缺损评分	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110108353	31150100209	艾森克人格测定(少年版)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110101918	31150100202	慢性精神病标准化评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110107680	31150100201	阳性和阴性精神症状评定(PANSS)量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110103085	31150100204	老年认知功能量表(SECC)	浙江省基本医疗保险医疗服务项目目录(2025)
D00013	限单日频次/数量	1718800896110104657	31150100203	紧张性生活事件评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
